time_ms,ax,ay,az,gx,gy,gz,load_raw
1494732,1.503906,1.824219,9.347656,0.000000,0.000000,0.000000,-212597
1494782,1.582031,1.785156,9.343750,0.000000,0.000000,0.000000,-212411
1494833,1.582031,1.824219,9.386719,0.000000,0.000000,0.000000,-210470
1494888,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-183618
1494938,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-134320
1494992,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-108972
1495042,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-145340
1495093,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-201190
1495143,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-214259
1495198,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-213716
1495250,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-260925
1495300,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-299596
1495353,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-274107
1495403,1.542969,1.785156,9.382813,0.000000,0.000000,0.000000,-218126
1495458,1.542969,1.824219,9.347656,0.000000,0.000000,0.000000,-176112
1495510,1.542969,1.824219,9.386719,0.000000,0.000000,0.000000,-107154
1495560,1.542969,1.785156,9.343750,0.000000,0.000000,0.000000,-58193
