pc_time_s,frame_id,filename
8.390432119369507,229,gelsight_000229.png
8.424357891082764,230,gelsight_000230.png
8.459492921829224,231,gelsight_000231.png
8.493698835372925,232,gelsight_000232.png
8.529825925827026,233,gelsight_000233.png
8.565320014953613,234,gelsight_000234.png
8.600713014602661,235,gelsight_000235.png
8.640334844589233,236,gelsight_000236.png
8.674482107162476,237,gelsight_000237.png
8.709661960601807,238,gelsight_000238.png
8.746077060699463,239,gelsight_000239.png
8.793889999389648,240,gelsight_000240.png
8.82731819152832,241,gelsight_000241.png
8.864864110946655,242,gelsight_000242.png
8.90120005607605,243,gelsight_000243.png
8.936407089233398,244,gelsight_000244.png
8.975021839141846,245,gelsight_000245.png
9.022103071212769,246,gelsight_000246.png
9.055468797683716,247,gelsight_000247.png
9.088855981826782,248,gelsight_000248.png
9.125670909881592,249,gelsight_000249.png
9.159982919692993,250,gelsight_000250.png
9.194177150726318,251,gelsight_000251.png
9.229355096817017,252,gelsight_000252.png
9.26352596282959,253,gelsight_000253.png
9.299966096878052,254,gelsight_000254.png
9.336380958557129,255,gelsight_000255.png
9.370529890060425,256,gelsight_000256.png
9.41114616394043,257,gelsight_000257.png
9.460508108139038,258,gelsight_000258.png
9.49391794204712,259,gelsight_000259.png
9.527288913726807,260,gelsight_000260.png
9.560837030410767,261,gelsight_000261.png
9.594271183013916,262,gelsight_000262.png
9.630213022232056,263,gelsight_000263.png
9.667655944824219,264,gelsight_000264.png
9.70832109451294,265,gelsight_000265.png
9.745678901672363,266,gelsight_000266.png
9.794800043106079,267,gelsight_000267.png
9.831326007843018,268,gelsight_000268.png
9.865495920181274,269,gelsight_000269.png
9.899625062942505,270,gelsight_000270.png
9.93596601486206,271,gelsight_000271.png
9.971420049667358,272,gelsight_000272.png
