frame_idx,pc_time_s
184,6.151947292
185,6.185601417
186,6.221901167
187,6.254346542
188,6.28736525
189,6.319612833
190,6.354104708
191,6.384933875
192,6.423093833
193,6.456532833
194,6.489562792
195,6.521585
196,6.554626417
197,6.588552667
198,6.624322417
199,6.654903583
200,6.686488542
201,6.719729417
202,6.753903542
203,6.788226375
204,6.823301
205,6.856969125
206,6.884840417
207,6.920990625
208,6.955499417
209,6.988326917
210,7.023489875
211,7.05602
212,7.08793575
213,7.12213525
214,7.152273833
215,7.188353333
216,7.222220875
217,7.255731167
218,7.288641708
219,7.322857833
220,7.356121083
221,7.386326208
222,7.422981417
223,7.455044875
224,7.48898975
225,7.521365625
226,7.555011708
227,7.587240042
228,7.623586708
229,7.654251417
230,7.687986458
231,7.721915208
232,7.754557917
233,7.789159125
234,7.8246565
235,7.85468475
236,7.885001292
237,7.92007925
238,7.953449875
239,7.987911083
240,8.023657458
241,8.055761708
242,8.083958667
243,8.104554375
244,8.144249375
245,8.175336542
246,8.213082958
247,8.245928542
248,8.279691917
249,8.318078792
250,8.355565792
251,8.386798875
252,8.4221155
253,8.455937
254,8.488597583
255,8.521356875
256,8.553789958
257,8.589694625
258,8.62340575
259,8.654532875
260,8.689037125
261,8.722720083
262,8.753558042
263,8.789426917
264,8.823961417
265,8.855488583
266,8.884523542
267,8.920985417
268,8.954326708
269,8.987835292
270,9.022923333
271,9.055759292
272,9.087786
273,9.123202833
274,9.15577725
275,9.18547825
276,9.222756958
277,9.256450333
278,9.289063208
279,9.321343292
280,9.354472708
281,9.38839875
282,9.423271458
283,9.457724292
284,9.488224875
285,9.522423042
286,9.555658125
287,9.587771708
288,9.623399208
289,9.656368333
290,9.6885465
291,9.722339875
292,9.754457042
293,9.789308708
294,9.824469917
295,9.856274208
296,9.887370625
297,9.921253083
298,9.95424275
299,9.988080167
300,10.023063333
301,10.055994458
302,10.088775125
303,10.122740083
304,10.155749333
305,10.189534042
306,10.219795042
307,10.248439375
308,10.282498625
309,10.320851792
310,10.355886625
311,10.386464833
312,10.423018542
313,10.457344542
314,10.487534542
315,10.521329917
316,10.555524708
317,10.588750208
318,10.624537958
319,10.657288542
320,10.688413833
321,10.722138458
322,10.753105542
323,10.790494208
324,10.823325333
325,10.855488708
326,10.887546208
327,10.922297292
328,10.95384025
329,10.988017667
330,11.024392958
331,11.057033208
332,11.090252042
333,11.122633958
334,11.156834417
335,11.190536583
336,11.223305958
337,11.255258375
338,11.289382583
339,11.324337583
340,11.357225458
341,11.387768542
342,11.424580083
343,11.456632
344,11.4887625
345,11.521953917
346,11.556797917
347,11.590606542
348,11.624461292
349,11.657449208
350,11.688931917
351,11.723129375
352,11.756313667
353,11.789443333
354,11.824430333
355,11.856095417
356,11.886296792
357,11.922566083
358,11.954453458
359,11.988756333
360,12.023053667
361,12.057074583
362,12.088296
363,12.123929958
364,12.15781225
365,12.190475208
366,12.22066875
367,12.254336667
368,12.289396
369,12.322353958
370,12.356071792
371,12.387446708
372,12.423466458
373,12.458690667
374,12.489290542
375,12.523069667
376,12.557126708
377,12.590738583
378,12.624902375
379,12.658013417
380,12.690320625
381,12.724040125
382,12.755441625
383,12.789078917
384,12.82537525
385,12.857436583
386,12.88807275
387,12.922691292
388,12.955376333
389,12.988050167
390,13.023514625
391,13.056520542
392,13.084445375
393,13.103611667
394,13.140049333
395,13.178761417
396,13.215868
397,13.244464333
398,13.279400167
399,13.315543708
400,13.356820458
401,13.387912708
402,13.424108375
403,13.456163
404,13.48899075
405,13.523171292
406,13.556997792
407,13.589764583
408,13.625201083
409,13.655534875
410,13.689211958
411,13.721434208
412,13.755777208
413,13.790498417
414,13.823884667
415,13.855526
416,13.887257875
417,13.922735083
418,13.955780458
419,13.989804333
420,14.024808667
421,14.056725958
422,14.0901185
423,14.123325542
424,14.156768375
425,14.189430333
426,14.22570325
427,14.255286875
428,14.287552917
429,14.321728542
430,14.355065958
431,14.388520292
432,14.425302208
433,14.457151958
434,14.489569792
435,14.5225735
436,14.555392125
437,14.589876042
438,14.625715583
439,14.657252083
440,14.690201417
441,14.72298775
442,14.75713825
443,14.788808083
444,14.824086292
445,14.856712
446,14.885305625
447,14.922607625
448,14.956378
449,14.988824333
450,15.0248345
451,15.058623417
452,15.088799167
453,15.12287325
454,15.15662075
455,15.190145
456,15.226003458
457,15.256803208
458,15.286635583
459,15.321844667
460,15.35609325
461,15.387633083
462,15.424543625
463,15.457916667
464,15.489463042
465,15.52383275
466,15.556802375
467,15.587886417
468,15.6239915
469,15.658016958
470,15.68806025
471,15.722765417
472,15.755122917
473,15.790108708
474,15.823867583
475,15.8534725
476,15.889595
477,15.923073458
478,15.9547825
479,15.989702083
480,16.025268167
481,16.058037083
482,16.089786125
483,16.12330675
484,16.157801958
485,16.191055875
486,16.226176083
487,16.257627875
488,16.289323292
489,16.323536125
490,16.356984042
491,16.389038083
492,16.425785167
493,16.458016292
494,16.490052917
495,16.522781167
496,16.555589958
497,16.590518208
498,16.625267917
499,16.657525833
500,16.689938917
501,16.723236667
502,16.756514042
503,16.7912345
504,16.826575083
505,16.854442792
506,16.887960583
507,16.923477708
508,16.954765333
509,16.989963458
510,17.024722833
511,17.056145958
512,17.089570417
513,17.124121583
514,17.157461875
515,17.1913745
516,17.226243458
517,17.256489875
518,17.287672958
519,17.322426792
520,17.357359375
521,17.388171583
522,17.424914375
523,17.457421292
524,17.490353708
525,17.524294542
526,17.556925958
527,17.5904835
528,17.625936167
529,17.658940375
530,17.690668917
531,17.725393
532,17.755804125
533,17.789203042
534,17.824579292
535,17.855686375
536,17.889272167
537,17.923471125
538,17.9552485
539,17.989430667
540,18.024703667
541,18.057466708
542,18.085038375
543,18.104941958
544,18.144898292
545,18.182216042
546,18.218517375
547,18.252580875
548,18.286135667
549,18.320331042
550,18.355356208
551,18.388602292
552,18.425300417
553,18.460072625
554,18.489317833
555,18.522721625
556,18.557032542
557,18.591306083
558,18.625867583
559,18.658582292
560,18.690647125
561,18.723490875
562,18.756515292
563,18.791348875
564,18.825166
565,18.855761667
566,18.887788792
567,18.923293625
568,18.955578292
569,18.989566625
570,19.025372292
571,19.056859708
572,19.090453458
573,19.124070542
574,19.15815725
575,19.190952292
576,19.225737208
577,19.258445958
578,19.288025792
579,19.322557125
580,19.357660417
581,19.389191958
582,19.424624417
583,19.456578875
584,19.490576708
585,19.524036042
586,19.557869375
587,19.590193375
588,19.625943333
589,19.659490083
590,19.690483375
591,19.72468625
592,19.756237292
593,19.789599375
594,19.825736125
595,19.854923417
596,19.886368417
597,19.923720625
598,19.955960542
599,19.989736792
600,20.025870042
601,20.057303583
602,20.088843292
603,20.123584833
604,20.158420333
605,20.19093275
606,20.225903625
607,20.255909167
608,20.288194708
609,20.323271875
610,20.357769083
611,20.389191375
612,20.423968167
613,20.457740375
614,20.489257625
615,20.524558958
616,20.55873475
617,20.591380417
618,20.626028375
619,20.657634708
620,20.690449083
621,20.724225708
622,20.756082542
623,20.789840875
624,20.825073417
625,20.856804542
626,20.887876708
627,20.923913333
628,20.95596375
629,20.99059375
630,21.025936417
631,21.056804083
632,21.090806125
633,21.125684083
634,21.158574125
635,21.190873333
636,21.226814917
637,21.258861708
638,21.2887595
639,21.323536167
640,21.356300125
641,21.3889165
642,21.426005042
643,21.457821
644,21.490133833
645,21.524340667
646,21.558177167
647,21.591973375
648,21.626419875
649,21.656885333
650,21.690473792
651,21.724990042
652,21.757229625
653,21.790701625
654,21.827274208
655,21.856725167
656,21.886536083
657,21.922726875
658,21.955599417
659,21.990752542
660,22.026437042
661,22.058518333
662,22.090730917
663,22.124022792
664,22.157758083
665,22.191230958
666,22.225332
667,22.256882625
668,22.288613917
669,22.321842625
670,22.353839167
671,22.38723
672,22.425735583
673,22.459092208
674,22.490687708
675,22.523162708
676,22.558510667
677,22.592034417
678,22.626319958
679,22.657541917
680,22.689738083
681,22.722492792
682,22.755655125
683,22.79039125
684,22.824515292
685,22.858419042
686,22.889804375
687,22.922692417
688,22.956385625
689,22.990358583
690,23.025851042
691,23.0577695
692,23.085570708
693,23.105913458
694,23.146731042
695,23.183318417
696,23.2185345
697,23.253455083
698,23.287357583
699,23.324290042
700,23.357178708
701,23.388398875
702,23.424404625
703,23.4591685
704,23.49219125
705,23.524263833
706,23.558110458
707,23.592084292
708,23.627795333
709,23.658058542
710,23.690487083
711,23.725022792
712,23.756340583
713,23.790380583
714,23.82482525
715,23.855725792
716,23.887373292
717,23.921179958
718,23.9557105
719,23.989981792
720,24.025552375
721,24.060137125
722,24.090289
723,24.12504675
724,24.158607
725,24.19208925
726,24.225704125
727,24.258826958
728,24.292001333
729,24.325704375
730,24.354513417
731,24.389691125
732,24.424198958
733,24.459160708
734,24.490103292
735,24.523753917
736,24.557948792
737,24.592117125
738,24.626389167
739,24.659608583
740,24.689680875
741,24.724028958
742,24.756996
743,24.790686292
744,24.826452208
745,24.857911667
746,24.887758833
747,24.925118958
748,24.957215333
749,24.990251167
750,25.025944792
751,25.059204667
752,25.090850833
753,25.125162292
754,25.158455875
755,25.191825792
756,25.226155292
757,25.259976167
758,25.290263042
759,25.32480525
760,25.358286917
761,25.387872083
762,25.422817042
763,25.456788625
764,25.49076325
765,25.523715417
766,25.557439917
767,25.591048208
768,25.626381208
769,25.6597415
770,25.690605458
771,25.7247095
772,25.757146833
773,25.791201042
774,25.827329458
775,25.8589685
776,25.88817525
777,25.924795542
778,25.957487458
779,25.990808708
780,26.0260865
781,26.057882833
782,26.090859542
783,26.125197083
784,26.159232208
785,26.192235083
786,26.226765292
787,26.258931958
788,26.289947208
789,26.325652792
790,26.359040833
791,26.389185083
792,26.423983792
793,26.458194958
794,26.490447583
795,26.523199625
796,26.558516708
797,26.592072333
798,26.628060542
799,26.6560745
800,26.690149875
801,26.724278583
802,26.756747333
803,26.790358167
804,26.82695575
805,26.860303042
806,26.888858917
807,26.924838833
808,26.958174833
809,26.991366167
810,27.026249958
811,27.058477458
812,27.089825375
813,27.125160042
814,27.159073083
815,27.192613792
816,27.227033625
817,27.26018325
818,27.291387875
819,27.325519333
820,27.357244583
821,27.389167875
822,27.423682125
823,27.456237083
824,27.490370083
825,27.523835875
826,27.558791875
827,27.590601542
828,27.623389208
829,27.65789775
830,27.688653208
831,27.723330042
832,27.755872458
833,27.788794958
834,27.823723208
835,27.857006958
836,27.890096125
837,27.922798583
838,27.956301667
839,27.989644083
840,28.024983417
841,28.058552667
842,28.087644958
843,28.110110333
844,28.147239292
845,28.183898042
846,28.219395208
847,28.248280333
848,28.2832975
849,28.322370833
850,28.357372625
851,28.389089792
852,28.423951333
853,28.457474583
854,28.490630042
855,28.52468525
856,28.557135833
857,28.59115375
858,28.625956417
859,28.659146208
860,28.691471542
861,28.726205333
862,28.75749725
863,28.793422917
864,28.8287615
865,28.859611917
866,28.887186458
867,28.923406792
868,28.95849975
869,28.991957667
870,29.026677208
871,29.055896125
872,29.0905345
873,29.124770208
874,29.157802625
875,29.191208
876,29.227640417
877,29.259325333
878,29.290851958
879,29.325520708
880,29.360061333
881,29.389111958
882,29.424248042
883,29.45579675
884,29.490812208
885,29.525232958
886,29.558309542
887,29.591636333
888,29.628255042
889,29.657699
890,29.690520792
891,29.72393875
892,29.757572292
893,29.791471083
894,29.828094625
895,29.856787333
896,29.880705083
897,29.913917375
898,29.955549417
899,29.990152667
